,user,time,isOutlier,randX,popoutColor,randY,backgroundColor,selection,__collections__
BT2P0vUmytdp1JZA6DX6,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886621, '_nanoseconds': 107000000}}",false,577.9700732797473,157,1086.0771339969217,135,False,{}
BTVNyKEthDiqdqhzW9j6,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886739, '_nanoseconds': 753000000}}",true,812.789003678725,146,636.5285043480105,179,True,{}
BlrzLg97TKhe0rXbB8GL,7MBx4YWFKKhRBs2Q2ERX,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886212, '_nanoseconds': 439000000}}",false,616.7430422456521,140,1195.0823820366252,166,True,{}
Bp4NoHa6EGT8KMfutgWA,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954351, '_nanoseconds': 817000000}}",false,652.691819529073,154,744.4937232034924,136,True,{}
BvrplBlkzBAff0yN9Ail,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886691, '_nanoseconds': 75000000}}",false,1228.4580735334087,169,247.62240424940032,168,False,{}
C2yuDzsxZyUUmtHoyKAI,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886478, '_nanoseconds': 563000000}}",false,415.0398373185267,166,89.76267740971411,178,True,{}
C3thWJODDjyWYNkA6Ak4,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886174, '_nanoseconds': 279000000}}",false,38.599302684554125,165,238.10438985967812,164,False,{}
C4VT61MZAPCAsCqKYdYk,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886611, '_nanoseconds': 426000000}}",true,265.627255819914,165,652.7825228285119,128,True,{}
C6aNwwq6VJIb3kAF1YuM,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886093, '_nanoseconds': 418000000}}",true,363.3209950126328,121,63.403312349768676,174,True,{}
C7u0Q9bMMYX1gJsl3CFi,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886611, '_nanoseconds': 805000000}}",false,380.85435627996077,156,382.38515784373817,124,True,{}
CSUi4HlfRiiS51ldB1yi,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886089, '_nanoseconds': 698000000}}",true,884.2017513477738,161,235.6079184401749,170,False,{}
CZB0sa5mfnSCdoznVPwv,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886633, '_nanoseconds': 244000000}}",false,160.17822990660034,140,118.21461292044013,148,True,{}
Ceb6Qtk4EUxjF3bKgGti,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886680, '_nanoseconds': 547000000}}",true,153.85142807800344,162,283.5212643485043,153,True,{}
CetO6JCGCLtV1PEr73vP,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886751, '_nanoseconds': 690000000}}",true,509.2246786399645,154,114.10206076932876,158,False,{}
Cj4UylNPcB07Vd2SbCS9,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886883, '_nanoseconds': 61000000}}",false,1101.2248472712367,131,586.6677294628157,168,True,{}
D2mqAdGXcADUKvglOJYz,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886664, '_nanoseconds': 602000000}}",false,926.7441090988949,158,97.50128796294588,134,True,{}
DEHN8PTh11BZ5UboqyF8,1,,,,,,,,{}
DEl3oM956mWH0NX1GILM,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886581, '_nanoseconds': 580000000}}",false,158.8473690197478,168,595.2576594363004,158,True,{}
DH7wG1JuQQ74s3XYtZJf,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952237, '_nanoseconds': 31000000}}",true,1518.653310732214,169,74.34605386413583,163,False,{}
DJXX1FD4hN8TMIFfoIZM,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954343, '_nanoseconds': 953000000}}",false,1313.8138801553569,156,39.97794208749578,166,True,{}
DUM8jxPHCBv3RbLvgBuD,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886593, '_nanoseconds': 628000000}}",true,632.0537779296309,121,336.19510136729264,161,False,{}
DUR7p84dwNgufXn2CenC,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886701, '_nanoseconds': 210000000}}",false,685.1488919711803,146,937.0079826494438,145,False,{}
DUkoXXdUOxq3yoMDc3d8,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952111, '_nanoseconds': 270000000}}",true,718.1924523538538,179,407.1345737844311,165,True,{}
Dc712vgPTeG4IWAQeTFM,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886087, '_nanoseconds': 455000000}}",true,1272.6273556966003,136,263.1312962351866,161,True,{}
DdfRlOd3DHwEhF3Sd8R7,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886106, '_nanoseconds': 234000000}}",true,217.684023113621,180,665.5811045942986,176,False,{}
Dku6nFWgUHAtVVTU9vcL,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886628, '_nanoseconds': 478000000}}",false,714.2532191769454,162,1258.4579238333188,139,True,{}
Dz8nZnjRqB5tYaxB5Ate,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952273, '_nanoseconds': 129000000}}",true,932.5055439189298,154,72.58630538450693,166,True,{}
Dz94pH93CWUnTPKxo1p7,A2RiZuYoME34SXP9V0K9,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581887036, '_nanoseconds': 364000000}}",false,836.1238154763448,173,1229.9610157518555,125,False,{}
E7U6YY8TmVCreeEFLb5C,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886640, '_nanoseconds': 340000000}}",true,554.6614002904907,125,1231.6840995502666,144,False,{}
EFQX1IWRXPYFStwfMHOe,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886705, '_nanoseconds': 185000000}}",false,200.5005772268072,159,340.4548063698628,175,True,{}
EFrHjo8o7jdmZ7qL0YPd,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952253, '_nanoseconds': 164000000}}",false,1043.2621343651078,147,163.34112160295706,146,False,{}
EIUHyYLQenHOV8GQzAmH,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885660, '_nanoseconds': 415000000}}",false,1062.9925656631574,131,120.11810518252375,152,False,{}
EQUvfKmRy8YlRBwBgD6b,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886658, '_nanoseconds': 257000000}}",false,224.19902086341332,134,1219.6019033982375,142,True,{}
ERd7KTugvymGRZOlr8yh,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885621, '_nanoseconds': 419000000}}",true,108.36022088425037,171,333.6787460752832,177,True,{}
ESqSOKSpPkIunYoqn4Ez,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886765, '_nanoseconds': 881000000}}",false,250.22522726368274,175,163.63197589861065,150,True,{}
ESxCPXiwYxhSZ1OmXEc3,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886481, '_nanoseconds': 806000000}}",true,529.5287914450283,159,432.76367212183026,137,True,{}
EVWxGK0RE0PuIgONvCvj,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886622, '_nanoseconds': 768000000}}",true,548.8230570007589,122,169.09586568643036,173,True,{}
EeKASaSMc059jhOua7PT,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952114, '_nanoseconds': 739000000}}",true,494.13892387616744,175,470.28063997973607,145,True,{}
EfzfeZAiGqCZA7rId2IM,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886611, '_nanoseconds': 992000000}}",true,632.2809810668494,137,1298.1938619501957,175,True,{}
EpJkmKrXxNOF3SqnvR6p,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886603, '_nanoseconds': 282000000}}",true,126.3599448739876,157,1041.1493257712912,178,True,{}
F5MCRZtN6zkDz0GWzOOC,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886410, '_nanoseconds': 560000000}}",true,1158.9756072897826,128,659.4721531413046,174,True,{}
F8MItjOtBGCgM5ziqygI,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885579, '_nanoseconds': 309000000}}",false,373.22331352406644,176,527.6676218665939,165,False,{}
FO1IiFnNxgbabBOUGZkw,1,,,,,,,,{}
FTP9jVoiK5rzOTQvQOqF,7MBx4YWFKKhRBs2Q2ERX,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886216, '_nanoseconds': 38000000}}",false,819.932837521514,142,896.7358612564435,176,True,{}
FYOUh2FdyjfTBrUbRPvx,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886082, '_nanoseconds': 274000000}}",false,641.4815759886435,159,759.9270716752126,125,False,{}
FchLKTTSOMgedxEEXNiE,N9zhdB4dFq6g993Lu7gm,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581889789, '_nanoseconds': 597000000}}",false,904.0530643432154,176,292.11354833611625,158,True,{}
FeFYyccZwyLPLplf3cFJ,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954340, '_nanoseconds': 700000000}}",false,523.7181982079975,130,321.0059683549199,139,False,{}
FfLBnjp032QMKZJOxvUH,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886428, '_nanoseconds': 222000000}}",false,1010.2949049838408,134,251.21113183006378,167,True,{}
FlYzISLGrRWYYoxVw1kb,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886773, '_nanoseconds': 354000000}}",true,608.6575184368683,140,725.2507581925488,157,False,{}
G1z5Xf1B3aJTdvmBCpQX,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886148, '_nanoseconds': 743000000}}",false,394.77482287595296,172,321.1437052406351,128,True,{}
G4ouWfi901mh7AnJVJFQ,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886783, '_nanoseconds': 48000000}}",false,510.56389843541643,124,175.66133385687505,168,True,{}
GPB7hKT74zR4tU7eImVY,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885585, '_nanoseconds': 551000000}}",true,42.2644053480198,128,56.821416011926246,169,True,{}
GRojUSojbZtI53EI5aRZ,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886587, '_nanoseconds': 57000000}}",true,1251.6216559153845,159,183.3826072315297,148,False,{}
GSrKnyVQKEpDIw6Ml0LZ,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954293, '_nanoseconds': 515000000}}",true,1170.638296484987,150,513.6345433904792,159,False,{}
GXBxijXZekaTBe7cehBp,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885614, '_nanoseconds': 615000000}}",false,710.3075304864939,172,696.5246044648866,150,False,{}
GXxgrIXC1Vw3aRneniRh,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954365, '_nanoseconds': 80000000}}",true,713.6553952438671,130,565.2073965590369,131,False,{}
GckwPJxSjWV4vqHwg72Q,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886700, '_nanoseconds': 426000000}}",true,66.42344067767856,147,645.7179840305776,177,True,{}
Ge5HIxHP6MAWnnhefSCm,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886546, '_nanoseconds': 474000000}}",false,649.5044226320837,167,126.08368926456715,148,False,{}
GkAu9bW6DWAkjQfWux1G,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885604, '_nanoseconds': 772000000}}",true,353.8667657904057,133,572.0201986381315,172,True,{}
GoEsq1TfqxxUINf7uCH2,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886491, '_nanoseconds': 262000000}}",true,1066.6226293473541,135,318.3878859793128,159,True,{}
Gp58HRJRTLZUGNWm4s0P,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886702, '_nanoseconds': 973000000}}",false,99.97193287188519,171,285.05142553635784,176,False,{}
GyLQHXQFfoS983dHyp7S,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954402, '_nanoseconds': 412000000}}",true,480.0322019209682,160,641.4045009717187,125,True,{}
H0EcMMzukSyZ4ebB2UI7,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886660, '_nanoseconds': 726000000}}",true,486.16638987508503,156,369.22272785478367,154,False,{}
H6Bs64ysaYdOF0wG0VRR,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886683, '_nanoseconds': 599000000}}",false,41.82378497431824,125,225.63407043484577,176,True,{}
HFOsBSXVmxISjdnIxOt2,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954228, '_nanoseconds': 744000000}}",false,1312.1827178743793,179,496.37265963587555,128,True,{}
HIh6kMXZzYcMRQjP3U7m,7ZzK2Xmrxo541v6iTvde,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884920, '_nanoseconds': 180000000}}",true,647.3037209881395,149,1343.2000118103547,150,False,{}
HQAE3Dsf9EN5gna9ff0k,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886645, '_nanoseconds': 992000000}}",true,561.7165105374677,132,183.7855892694707,166,True,{}
HZOs9mTEiadt8eSZujSB,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886562, '_nanoseconds': 560000000}}",true,526.6407386956858,157,615.6129868695121,153,False,{}
HarVEHDWv81RReGFK2dG,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886090, '_nanoseconds': 607000000}}",false,968.330130541809,158,269.7297585526499,128,False,{}
HjYPXrqXjAOPLWM68xLN,DEHN8PTh11BZ5UboqyF8,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884607, '_nanoseconds': 996000000}}",true,729.4914094419889,134,890.5870302363027,175,True,{}
HoY0oSbX2JIcjtmQ1QCm,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886786, '_nanoseconds': 234000000}}",false,615.3715152969721,122,633.4348666383172,178,True,{}
Hrm9EP4IHQP17lSTdQRg,7MBx4YWFKKhRBs2Q2ERX,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886201, '_nanoseconds': 559000000}}",false,451.50524401112705,164,960.624414099369,122,False,{}
Hw69eSk8PD3Z6g23y7pY,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886791, '_nanoseconds': 713000000}}",false,20.98590909600402,162,1125.9425066837855,177,True,{}
HxTfFMkwrRTXmZLbh7H9,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954325, '_nanoseconds': 525000000}}",false,499.3102479545037,132,592.631812008875,139,False,{}
IPYlYteqdOdtauv4gR0Y,39IPPqKzkeQG3aOMJN9S,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886639, '_nanoseconds': 113000000}}",false,83.94131169294351,127,1374.9387387059094,168,True,{}
Ihe8mgnyxTndmSJWDczK,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952152, '_nanoseconds': 783000000}}",false,907.7406006036633,147,776.0825757917193,152,False,{}
IpYOks8JUgWl6qE969Jf,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886500, '_nanoseconds': 703000000}}",true,1334.3176377742963,158,440.1750802284849,131,False,{}
IwFF3jf0UNFdnpvErNUu,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886553, '_nanoseconds': 998000000}}",true,424.2015890984333,148,691.0333307207387,163,False,{}
IyD45ZanoWRkI95Dw4CU,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886818, '_nanoseconds': 660000000}}",true,36.944015525810876,176,422.1215643761326,124,True,{}
J5qNtZEIiOfJUHMHWtuz,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886633, '_nanoseconds': 777000000}}",false,85.4296469570546,126,565.3290398873466,175,True,{}
JCnxZzVglmjwaqnsymqp,kI0ntjXUMx1mRHIfHp52,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886586, '_nanoseconds': 810000000}}",false,726.3463108040436,145,942.6904648629161,146,False,{}
JJAlUpkAYFscSEf2O0Zx,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954225, '_nanoseconds': 589000000}}",true,278.90417824878404,157,63.508444210834085,174,True,{}
JJEgl64fGoQB1YEftzdz,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886558, '_nanoseconds': 774000000}}",true,61.55458924074298,142,631.8902015038204,164,True,{}
JKEylwTdSHCt1SKX8zx4,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886776, '_nanoseconds': 455000000}}",false,856.4260014148458,157,405.2671515471515,130,False,{}
JPE3X4hIlKM41PIPW7tK,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886572, '_nanoseconds': 148000000}}",false,1127.9669103613455,122,475.1018432337687,176,True,{}
JTArLAhOBl0PJ0hEGRIb,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954263, '_nanoseconds': 563000000}}",false,1370.5751221752241,169,247.41386518078056,179,True,{}
JoD71D9aMj3OSF8h3q0m,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886721, '_nanoseconds': 777000000}}",false,686.6159448929043,129,622.9026833896826,166,True,{}
JsUuyAf66r160CAdkiQP,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886578, '_nanoseconds': 815000000}}",true,854.4043740609873,168,691.1581761390873,165,False,{}
K1nBsUP9QQMfsNMLHNV2,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886711, '_nanoseconds': 644000000}}",false,214.72722753729386,144,387.5326557787616,174,True,{}
K4XGJavgzygHbXWV4zUc,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954286, '_nanoseconds': 513000000}}",true,355.87897733637925,162,442.1858252195176,123,True,{}
K6g7dJucZe6cXWGfnGkQ,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952205, '_nanoseconds': 314000000}}",false,1660.639781930965,134,712.4087804231667,150,False,{}
KAJ4xMsNf8z0w62VMHiB,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954270, '_nanoseconds': 33000000}}",false,383.93403114211566,124,335.5288051783465,177,True,{}
KDWtHvdHVrDoo2YxDN0R,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886663, '_nanoseconds': 933000000}}",false,107.80391582360947,150,10.283775628897747,176,True,{}
KHRzenebVm6eaoN4yn07,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886616, '_nanoseconds': 357000000}}",false,1231.2191774701246,147,424.96709994569403,176,True,{}
KJO2Q1RfphtxISAGmnvz,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886728, '_nanoseconds': 185000000}}",true,987.6041166568689,159,289.48662011201094,150,False,{}
KKu8qhM1zhMUu81ndxxY,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886162, '_nanoseconds': 616000000}}",true,628.2592396969436,177,260.14937889004096,162,True,{}
KOYPeEWKvIUXKHxHCCaJ,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954159, '_nanoseconds': 699000000}}",false,1264.0069897615754,172,486.2879965167046,180,True,{}
KOrq2cfTRZWBQBHTQX77,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886543, '_nanoseconds': 682000000}}",true,1444.856745332908,146,93.66974671621428,142,False,{}
KQyvJ7EWd2SvyLQrFTne,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886652, '_nanoseconds': 785000000}}",true,1330.148211722982,168,649.8282043726872,128,True,{}
KZrX36Smqy4dJOgDy9fJ,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886668, '_nanoseconds': 100000000}}",true,545.0115022478059,169,837.2181443969247,159,True,{}
Knn9BVK6RW5QoQJ4zfWW,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886732, '_nanoseconds': 61000000}}",false,697.256963003555,128,1232.7078807861176,129,False,{}
Ko8CB2CKmo9xL0BcQcfx,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886811, '_nanoseconds': 20000000}}",false,869.5608570852195,123,1068.0216941369056,134,False,{}
L2TuZx7tO2VppdUmwJl4,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954239, '_nanoseconds': 1000000}}",false,368.0272065242941,163,713.5654398491034,153,True,{}
L34APdVMst9bQuONjs5b,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952243, '_nanoseconds': 529000000}}",false,1054.740173061531,157,252.22133316890898,163,False,{}
L9Vo7uQg14bAd9jCVqC6,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886625, '_nanoseconds': 711000000}}",false,472.1197775535038,158,278.4814234524275,175,True,{}
LAz0vHDJREZp8H8dI8c0,ZnQloMgMlAVvoamFWsEz,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886545, '_nanoseconds': 666000000}}",false,284.59525202805065,161,1330.5404903462704,165,False,{}
LELDGLo8aGErRVCoIgej,7ZzK2Xmrxo541v6iTvde,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884912, '_nanoseconds': 381000000}}",false,855.4440347756356,147,738.124515800629,124,False,{}
LF6YtCIwStLz52ANVF9j,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886154, '_nanoseconds': 340000000}}",false,121.90659007368593,157,244.64495819640024,169,True,{}
LMwgzixvORfjnNb4HqT3,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886626, '_nanoseconds': 551000000}}",true,1272.7491581986587,144,171.14653254191037,165,False,{}
LYwE8Rd7iwFahiWuiuIj,1,,,,,,,,{}
Le1DDaiBOVb1X2UfuqBG,gHxtb0QwZpxkH3X69FQq,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581891923, '_nanoseconds': 39000000}}",false,738.2949590466372,123,883.4709383326251,135,False,{}
LkJosh7LEblo9QJt8OXP,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886676, '_nanoseconds': 336000000}}",true,909.0588999096096,167,689.5049203623953,127,True,{}
LrbOC9weRPlzNVnjSkxQ,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954222, '_nanoseconds': 533000000}}",false,314.0225459074098,176,156.79183480216295,161,True,{}
Lrr3VxznY6k3VhdSKQ3g,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886488, '_nanoseconds': 87000000}}",false,858.3745224209556,164,555.2113391149173,174,False,{}
M218KPajsikVub5IzcPr,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952250, '_nanoseconds': 5000000}}",true,84.692173772917,177,241.44365925421636,132,True,{}
M2QpS7kODhoX19rhjZMH,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954348, '_nanoseconds': 169000000}}",false,269.78930565860105,158,308.41588145611865,149,True,{}
M2UXXrLTdwStX0PGTdIH,RLD6KfHu20FcDpAmHLTk,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886760, '_nanoseconds': 675000000}}",true,566.4872918789365,174,444.81410547104167,161,False,{}
M4iEUqK0rAPAPQv2nutb,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886620, '_nanoseconds': 254000000}}",true,211.3997220945285,156,1111.7840311848697,150,True,{}
MA4zfSpouJBPlC24zW29,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886809, '_nanoseconds': 729000000}}",true,200.16298004480598,125,15.944780321294337,154,False,{}
MR5TYO97KLPHJU0kW3Jn,N9zhdB4dFq6g993Lu7gm,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581889767, '_nanoseconds': 593000000}}",false,485.1726279951863,170,1363.8813544643763,154,False,{}
MRU14WtVfX8Td904SG3n,7ZzK2Xmrxo541v6iTvde,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884908, '_nanoseconds': 2000000}}",false,528.8342633288311,157,103.39879573576333,178,True,{}
